id_production_companies,name_production_companies
4299,Newtown Productions
65300,Fraiha Produções
65301,Asc Audiovisual
90114,G.O. Films
34245,Avanton Productions
52075,Reliance
5298,Sri Surya Films
3386,Isl Film
40670,Generation Films (I)
40418,Catalyst Entertainment Production
89600,County Natwest Ventures
81550,Waken Productions
3009,Macgowan Films
3628,Kangoo Films
4229,Molot Entertainment
2681,Pratfilm
15106,Riding The Bullet Production
8981,Conquering Lion Pictures
48814,Mellan Film
74574,Mini Traité Franco Allemand [Fr]
53634,Intertitle Films
21730,Enlightenment Films
53592,Dolphin Entertainment
45215,Onceonce Films
50911,Wernham Entertainment
15392,Blacklab Entertainment
93241,M.A. Marcondes
6973,Les Armateurs
61208,An Indigo Dog Rescue
3256,Lightning Entertainment
27373,Brasfilmes
15595,Sparta Productions
34206,Sagg Main Productions
94427,Cloverleaf
36555,Famous Players
17794,Cinemagic Pictures
59346,Turbo Productions
85106,Further Productions
39402,Madacy Home Video
19534,Mirage
73893,Cofimage 25
76002,General Pictures
12028,Sassy Girl Productions
34197,Rover Film
80067,Blaze Film Enterprises
83448,Movida
57185,Network Entertainment
5278,Wildcard Productions
52760,Hometown Films
11945,Celebrated Productions
12298,Sri Thenandal Films
8036,Crescent Film Enterprises
10499,Compagnia Europea Cinematografica
16718,No Limit Films
64403,Flying Turtles
19935,Dreamlogic Films
74791,The Horrorworks
33961,Le Tax Shelter Du Gouvernement Fédéral De Belgique
6949,Mandarin Films Distribution Co
11624,Visualeyes Productions
34620,Four By Two Films
32474,Epidemic
1041,Sacis
11635,"Movie Network, The (Tmn)"
52210,Haunted Hospital Productions Inc.
42374,Displaced Pictures
14365,Shiseido Co. Ltd.
22136,Murder Inc.
89629,Say It Isn'T So Productions
61915,Vic'S Flicks
66161,Cine De Garage
4848,All American Pictures
1594,Pantera Film
84361,Pas De Quoi
4246,Atom Films
19616,L&P Productions
15292,Quintet Productions
23033,Cappa Defina Productions
73170,Palermo Estudio
15068,Metromedia Producers Corporation (Mpc)
4344,Rootbeer Films
3433,Dms Films Limited
10699,Mahin-Rackin
18604,José María Lara
3269,Creative Thinking International Ltd.
95948,Kfm Films
16827,Night Life Inc.
11916,Sid & Marty Krofft Pictures
928,Catalyst Films International
80604,Green Door Pictures
13918,Heco Produções
30226,European Co-Production Fund
90402,Brencam Entertainment
70098,Klas Film
28443,Sofracima - Audifilm
24269,Secret Identity Productions
56811,Magus Productions
17165,Docksur Producciones
58443,B-Tween
10361,Matheus S.R.L.
93698,Skul Bilong Wokim Piksa
82834,Cristallo Film
31898,Warner Bros. Pictures International
81300,Ciesla Foundation
28334,Muvi Films
4659,Plotdigger Films
21068,Mythos Studios Nd
35411,Mediarts
95693,Unos Cuantos Perros
42221,Munich Film Partners & Company (Mfp) Btc Productions
3854,Universal Family And Home Entertainment
13578,Esskay Pictures Corporation
19671,Keep Your Head Productions
8847,Olmos Productions
69765,Red Headed Revolution Pictures
38781,L Films
15513,Rodando Films
5299,Choice Films Inc.
14625,Office Crescendo
85942,New Wave Productions
6633,Voltage Pictures
49609,Papagjika Salloway Productions
58538,Whale Studio
22758,Caroline Films
1352,Fukasaku-Gumi
13596,Delta Film Gmbh
5268,Power Pictures
37938,Simka Entertainment
61014,38 Pictures Films
19955,Киевнаучфильм
22822,La Pistola
84482,Songbird Pictures
50995,Tc Filmes
7630,Mfg-Film
73485,Lord Film Produktion
23054,Volgafilm
596,Kc Medien Ag
76902,Academy Photoplays
50498,K Period Media
38972,Daiwa Building
626,Independent Productions
67756,Illuminations
54838,Indieproduction
37074,Fcc
19897,Woohoo Pictures
16943,Sri Sathya Sai Movies
57998,Swerve Pictures
50509,Mk Productions Ltd.
370,Melampo Cinematografica
58274,Maximum Gain Kapital Group
33846,Fotocomics Productions
6854,Benetone Films
16617,Drama Deluxe
72679,Maison Européenne De La Photographie
20147,Laurentic Film Productions
25655,Persistence Pictures Inc.
20466,Global Arts Productions
51972,Deutsche Bioscop Gmbh
46453,Vanishing Angle
2738,Lithuanian Film Studio
4157,Arcturus Motion Pictures
54935,Lockheed Martin
991,Totally Independent
3374,Eclair Num%C3%A9Rique
69327,Ironic Films
27734,Rainbow Shooting Star Pictures
8256,"Scottish Arts Council, The"
3308,Believe Entertainment
11608,Fundacja Kultury
7885,Mei Ah Entertainment
11665,Sbk Pictures
8106,Ijswater Films
6351,Xanadu
4289,Bee Train
3779,Stage 18 Pictures
7080,Initiate Productions
16073,Channelflip
6141,Century 21 Television
33540,Canada Limited
26212,Dong-A Exports Co. Ltd.
70591,St. George'S Pictures
23569,Globomedia Cine
4807,Cinevisión
11499,Alan Young Pictures
18268,Fourth Line Films
7324,Underground Films\
821,The Greenlight Fund
5437,Mischief Maker Studios
86766,Dmc Film
63928,Aitysh Film
52412,Coop99 Filmproduktion
64339,Rupam Chitra
72110,Best Film
24514,Derby Street Films
39829,S Films
11072,"Bad Angels Productions, Ltd."
12427,B.A. Filmproduktion
4856,Elite Film
7427,Blacklake Productions
44211,Fast Producciones
25323,Amber Pictures
49628,Third Floor Productions
43997,Icon Production
2823,Be Good Productions
21225,The Claw
29049,Spark Script Workshop
56277,Cyan Films
50797,Bondesen-Graup
18392,Monolith Films
8014,Eagle Beach Productions
28400,Glem Production
38178,Newcomm
62137,Bluemark Productions
1297,Gruskoff/Venture Films
78892,Filmo
65649,Sss Entertainment
22321,Transmar Films
3876,Entropy Entertainment
66284,Rogue Arts
37178,Régie Du Film
21843,A Bee One Productions
42347,Segal-Tokofsky Productions Inc.
10563,Critérion Film
12968,Baumgarten-Prophet Entertainment
45898,Sixth Street Films
74997,Hersua Interfilms
45340,Titanic Films
21722,Maxmedia
79635,Superfly Ltd.
21235,Macdonald-Murray Productions
76038,Costa Films Barter
84422,Double Down Entertainment
87928,Tarwathie Films
19135,Duna Televízió
6120,Richard St. Johns Productions
20352,Nde Productions
26457,Compagnie Française Cinématographique (Cfc)
37954,Attercorp Productions
25129,Lumière Pictures
17609,Triangelfilm
4747,Freak Show Entertainment
2866,The Free History Project
1045,Marmot Tandy Productions
31527,Sat 1
6349,Chi To Hone Seisaku Iinkai
75746,"Chimney Pot, The (Koprodukcja)"
16320,Animatógrafo
73067,Vulcan Productions
3597,Dodi Fayed - Jack Wiener
37304,Supino Pictures
67653,Seattle Film Co.
40648,Shooting Star Pictures
24960,Ciné
11865,Twentieth Century-Fox Productions
22038,Fujisankei Communication Group
869,Dee Gee Entertainment
21820,Claang Entertainment
74898,Fundación Octubre
76911,Région Poitou-Charentes
50950,Jin Chuan Pictures
9129,Media Development Authority (Mda)
16634,The Bear Media
20695,Ilovecinema
91394,Kinosto Oy
62263,Figet
3316,Liberty Films Uk
16405,Galaxy Films
23029,Narrator Entertainment
56735,Brightside Entertainment
3798,Greentrees Films
21655,Movie Package Company (Mpc)
93167,Subsecretaría De Propaganda Del Ministerio De Estado
89292,Carl Froelich-Film Gmbh
1210,Sveva Film
8189,California Pictures
55629,Rgm Entertainment
43051,Production Center Of Andrei Konchalovsky
18039,Scimitar Films
17587,Lasse Forsberg Produktion Ab
36847,Spargel Productions
77507,Yctm
66497,Mirabelle Pictures Productions
13503,Incendiary
4522,Dalle Manus & Regi
20482,Iota Production
57801,Limelight
56736,1019 Entertainment
10197,Wgbh Boston
13231,Head Games The Film
24088,Cosmic Toast Studios
21740,Dacia Films
53459,Madhouse Productions
64574,"Feature Film Project, The"
29406,Roxanne Company
24781,Speak Thunder Films
84017,Whitesands Media House
86465,Headmon Entertainment & Productions
68431,Capital
36746,Vans
20291,Zoom Hunt International Productions Company Ltd.
22947,3Dtk
43934,"In-Gear Film Production Co., Ltd."
64122,Collingwood Management
70636,Mtm West Television & Film
14833,Toiion
4764,Cinema 84
1341,Regent Entertainment
11355,Jurow-Shepherd
48401,Ten Furlongs
36978,Winchester Multimedia Plc
38099,Mapofilm
20484,Manchester Films
34450,Cartel Productions
50820,Medienwerkstatt Wien
35971,Graphinica
12357,Oxymoron Entertainment
78987,Region Paca
15683,Colorfast Pictures
74798,Toolbox Films
16101,Metro Pictures Corporation
29028,La Lanterne
19331,Kiddinx Filmproduktion
27317,Medienproduktion Poseidon Filmgesellschaft
52489,Roxy-Film Gmbh & Co. Kg
92603,Marquise
69583,Police Academy Productions
59182,"Gamekeepers Taverns, Lodges And Inns"
50180,Tangent Films International
4347,Ramona Productions
33130,Sallah Company
6114,Harristown Funding
21516,La Panache Productions
6144,Homeless Bob Production
23774,Independent Film Fund/Cinv
25975,Aggregate Film
35514,Sharmhill Productions
5286,Laughlin Park Pictures
73816,Possibles Média
13149,Magic Hour Entertainment
17216,Imperial Polyfarm Productions
13031,Anit Film
3064,Shanghai Kid Films
14683,Ciné Tamaris
53247,Impostor Pictures
39340,Kamoli Films
67259,Altus Media (Five)
13099,Squirm Company
68260,Tapped Pictures
5331,Good Dog Productions Llc
84329,Telemaz (Tm)
22700,Neighborhood Watch
10944,Noruz Films (I)
1847,Adder
49626,Les Productions De La Géode
53232,Interkerkelijke Omroep Nederland (Ikon)
5739,Donner/Shuler-Donner Productions
8558,Iris Films
27049,Pride Of Gypsies
28184,British Instructional Films (Bif)
8117,Max Films
6337,Main Street Movie Company
14515,Cinemedia Films Inc.
21792,Sunset Pictures
67475,Manny Films
37015,Ben-Ami/Leeds Productions
38205,4Cows
18720,Robert Stone Productions
31226,Forest Brothers
46512,Fella Films
11547,Ancine
23820,Visto International Inc.
36633,영화사 수박
15788,Clerkenwell Films
33774,Filmaster Incorporated
45503,Xofa Productions
57787,The Prod
3387,Intercom
11186,Casa De Filme 4
25488,Clockwork Pictures
3610,Capture Film Internatrional
57739,Picture House Entertainmet
1688,Moho Films
40765,Miss Q
75341,Dizzy Giant
6624,Tohei
4782,Gft Action Films Inc.
77606,700 Pictures
13436,Global Empire Studios
94829,Gesellschaft Für Bildende Filme
59955,Burro Productions
7361,Chop Shop Entertainment
1264,Alexander Salkind
21150,Raymond Katz Production
42137,Victory Pictures Production
5821,Bac Films
4201,Verymuchso Productions
58675,Perry Street Pictures
12924,Above All Things Inc
20011,Sprocketheads
28005,Nice Drama
23022,Close Call Films
22876,Suretone Pictures
37987,Lightshow Communications
3129,Anthony Buckley Films
42096,Кинокомпания «Lunapark»
13341,Tohokashinsha Film Company Ltd.
66465,Lone Star Productions
12668,Arthur Freed Production
20420,Biscottificio Verona
41828,Ciné Cri De Coeur
17809,Yellow Cottage
16941,Gerhard Lidl Film
38223,Dreamland
3381,Wayne-Fellows Productions
84803,Aviacsa
26265,Ronald Shusett/Gary Goldman
18437,Finnegan Associates
11668,Grove Media Finance
609,Iduna Film Produktiongesellschaft
17524,Filmstallet
12602,Last Waltz Inc.
23502,Karbo Vantas Entertainment
10123,Media Films
75616,Time Productions
17488,Due Emme Cinematografica
2930,Jowoo Entertainment
85676,Cinematografica Ri.Re
53728,Bmw Films
13371,Ginso Investment Corp
11901,Divina-Film Gmbh & Co. Kg (München)
7135,Sun Pictures
52782,Skladanowsky Film
15566,Heat Gbr
14373,Moulin Productions Inc.
5160,Winner Arts
27110,Beyond Productions
55372,Dan Redler Entertainment
40512,Gädda Five
4101,Dionysos Films Oy
15533,Sextant Films
1751,Sphinx Films
1801,Rene Clair Productions
78177,Spectrum Effects
4146,Richard Quine Productions
81827,Earthlight / White Castle Productions
17450,Midnight Friends
48125,Igloo Films
73192,Pelican Point Media
15519,Levy Leder Company
44236,Fortuna Films Co.
95810,Antelope Films
89248,Chaise Lounge Productions Llc
7683,Gth
50104,This Is It Collective
71711,Terra Incognita Films
14227,Northbrook Films
87755,Dixon'S Films
21622,Braven Films
45966,Cinelamda Internationale Filmproduktionsgesellschaft
42375,Durga Entertainment
49868,Second Slate Films
12296,Sullivan Entertainment
79415,Mca  Theatricals
24970,Obelisk Productions
16805,Universal Home Entertainment Productions
21773,"Film Community, The"
6365,Jack Giarraputo Productions
72691,Nortesur Producciones
23191,Freeform Spain
12973,Projektions A-G Union (Pagu)
112,Ab Svensk Filmindustri
37457,The Open University
73675,Black Diamond Pictures
2591,C.E.R.
3642,Dead Birds Films
87987,Lucky Crow Films
53529,Matsumoto Production Company
11640,Mobicom Entertainment
16889,Burning Blue
54503,Blake And Associates
10444,Imamura Productions
55994,Tetragram
32981,Elisabeth Müller Filmproduktion
10326,Anglo Enterprises
5972,Avek
38157,Cosa Nueva
22355,Kl Production
3649,Central
18008,A.I.P. Productions
21497,Starlite Films
3274,All The Way Round
40578,Georges Reinhart Productions
33027,House Of Spirits Film
10694,Metrafilms
57818,Crystalite Productions
4127,Lantana
24015,Hcc Media Group
23888,Mighty Moments Motion Pictures
53339,Amer
51295,Night Fox Entertainment
47687,Population 1280 Films
12034,Cinémage 2
24950,Zdf Television
32443,N-7411 Trondheim
94575,Red Circle Productions
68461,Ora Film
24287,Mg Media
37171,Yankee Entertainment Group
28386,Grazing Goat Pictures Pvt Ltd
28638,Cusicanqui Films
16214,Made
24493,Alligator Film
42590,Salman Khan Human Productions
11543,Ccre
49473,Frakas Productions
21468,1818
9044,V. Creations
58774,Prone Gunman A.I.E.
12253,Carlino Productions
20310,Sasquatch Films
27558,Augustus Color
31835,Sneak Preview Productions
630,Ipc Films
58136,Hangman Film Company
47114,Novaris Film
20668,New Zealand Post Digital And Visual Effects Grant
70409,Mediacom Filmworks
79161,Seven Network
15144,Triforum
84863,Elmalma Marka Iletisim
20667,District 9
23487,Studio Hamburg International Production (Ship)
71352,Toeplitz Productions
67993,Dorchester
93597,Working Pictures
48752,Bella Productions
4612,Scheherazade
11812,Mitsui Bussan
50649,Decoding Annie Parker
1479,Teamworx Produktion Für Kino Und Fernsehen Gmbh
54446,North American Star System
41258,Région Aquitaine
13450,Antorcha Films
3409,Korsala Productions
20855,Orange Sky
14290,The Institution
71331,Camera Magica
414,Fountainbridge Films
1162,Pray For Rain Pictures
24087,Cinipix
3373,Ks2 Productions
25382,Papaya Advertising
13588,Estudios Cruz Delgado
4017,Hakalax Productions
3331,Tpw Films
3215,Carsey-Werner Company
59913,Beautiful Confusion Films
10778,Joseph Hamilton International Productions
35035,Gail Force Films Inc.
10556,Colosseo Artistica
4463,Talent House
2473,Bayrischer Rundfunk
72899,Bastide Films
13300,Stage Iii Productions
75969,Intimate Brands Inc.
14268,Cofinova 9
5945,Beijing New Picture Film Co.
18928,Front Row Productions
34317,Trinity Productions
2492,Playhouse International Pictures
32803,Wind Dancer Films
10675,Pan Entertainment
64902,Narrow Path Productions
8855,Boy Of The Year
22626,Ministère Des Affaires Etrangères Et Européennes
536,The Coppola Company
18314,The Culzean Corporation
12063,Delta
14116,Nilsen Premiere
87493,Norfilm
67718,"Ancine/Ministério Da Cultura, Fundo Setorial Do Audiovisual"
8671,Kinoshita Komuten
19019,Rob Thomas Productions
5052,Kristal Film
18347,Sidekick Entertainment
4495,Ref Productions
34751,Martinelli Film Company International
18615,Love Lane Pictures
35874,Bestia Films
29053,Australian Film Board
32875,Lailaps Pictures
89190,Rodgers & Hammerstein Productions
24,Mikona Productions Gmbh & Co. Kg
7155,Brand Mason
937,Versatile Film
45969,31 Juin Films
23553,Dead Sea Films
4482,Ivy Boy Productions
45425,Beijing Silver Moon Productions
34069,Panique
8054, Check Entertainment
4515,Wescom
52337,Skyland Entertainment
79557,Traveller'S Tales
4629,Sequoia Pictures
89627,Glitter Productions
8522,Pedro Costa Producciones Cinematográficas S.A.
78851,United Entertainment
11808,Whitby Davison Productions Ltd.
2510,Mundy Lane Entertainment
37567,Mosaic Films
46298,Kinetic Arts
60954,Triple D Productions
4594,Silverlight Entertainment
11629,Yoshimoto Kogyo Company
29552,Plenilunio Film & Arts
2826,Access Pictures
3521,First Independent Pictures
3319,Senator Entertainment Co
85313,Ghosts Media
36853,Belbo Films
21703,Top Line Production
34532,Prophecy Entertainment
15855,Goldenlight Films
18923,Moholy-Nagy University Of Art And Design
28640,M2 Entertainment
17947,T.V. Mikels Film Corporation
87385,Wallis-Hazen
4502,A B Corp
48861,Air Bud Entertainment
54088,Nordsjøfilm
79733,Talent International Film Cultural Company
15499,Euro American Films S.A.
25422,Juicy Planet Pictures
15423,Fly Film
36168,Trentino Film Commission
14345,Cinemabrain
60762,Carlo Ponti Production
4842,Francinor
22529,New Town Films Pty. Ltd.
29363,Palomar Pictures (I)
38424,Zuercher Filmstiftung
52165,Alquimia Films
84592,French Connection Animations
5454,Index Films
23370,Constant C Productions
18906,Tele-Film
55381,Dazu Film
70885,Jane Balfour Films
20966,Levision Pictures
15694,Bob Banner Associates
21447,David Ladd Films
26770,Aeroplano
47356,Sweetwater Ab
3161,Odessa Filmworks
16123,J.K. Films
33255,Région Basse-Normandie
3227,Clear Entertainment
22528,Doll Australia
26218,Guerilla Merah Films
51023,E2B Capital
74607,Kick Film
61194,Fragmighty
11815,Summer Days With Coo Committee
39026,Wunderkind Pictures
37517,Monika Bacardi
73493,Madriver Pictures
30303,Erste Mmc-Production
38255,Ministero Del Turismo E Dello Spettacolo
27072,Media Education Foundation
6751,Hbo Sports
1820,Corona Cinematografica
13025,Les Productions De L'Amour Fou
10287,Barbara Lieberman Productions
41506,Draw And Shoot Flims
42344,Mico
1979,Cinevox Filmproduktion Gmbh
34485,Big Noise Films
67255,"Intellectual Reserve, Inc."
15784,Shelter Films
36885,Sojourn Pictures Ltd.
26103,Sixth Wave Productioins
95811,National Studio Limited (Katmandu)
95801,Let It Snow Productions
